PlateVoltage,0,-4,-8,-12,-16,-20,-25,-30,-35,-40,-45,-50,-60
97.456,0.329732,0.282325,0.240577,0.20201,0.163459,0.131122,0.095619,0.065106,0.043202,0.026222,0.016058,0.0095,0.002203
97.847,0.32995,0.282427,0.240668,0.202075,0.163527,0.131188,0.095672,0.06517,0.043236,0.026251,0.016058,0.009499,0.002195
98.166,0.330128,0.282509,0.240743,0.202129,0.163583,0.131241,0.095715,0.065223,0.043264,0.026274,0.016058,0.009498,0.002189
98.648,0.330396,0.282634,0.240855,0.20221,0.163666,0.13132,0.09578,0.065305,0.043307,0.026309,0.016059,0.009497,0.002179
98.72,0.330435,0.282653,0.240872,0.202222,0.163679,0.131332,0.09579,0.065317,0.043314,0.026314,0.016059,0.009497,0.002177
100.343,0.330946,0.283073,0.24125,0.202496,0.163961,0.131591,0.096009,0.065598,0.04346,0.026437,0.01606,0.009496,0.002142
104.789,0.332345,0.284224,0.242286,0.203244,0.164733,0.132246,0.09661,0.066408,0.043875,0.026802,0.016067,0.009509,0.002035
107.349,0.33315,0.284887,0.242883,0.203675,0.165178,0.132594,0.096955,0.066887,0.044122,0.027031,0.016076,0.009525,0.001971
107.73,0.33327,0.284969,0.242972,0.20374,0.165244,0.132645,0.097006,0.066959,0.04416,0.027067,0.016078,0.009528,0.001961
107.739,0.333272,0.28497,0.242974,0.203741,0.165246,0.132646,0.097007,0.066961,0.04416,0.027068,0.016078,0.009528,0.001961
109.115,0.333705,0.285265,0.243181,0.203973,0.165485,0.132826,0.097192,0.06722,0.044297,0.027199,0.016085,0.00954,0.001926
110.31,0.334081,0.28552,0.243361,0.204174,0.165653,0.132979,0.097352,0.067444,0.044418,0.027318,0.016093,0.009552,0.001896
111.212,0.334365,0.285712,0.243497,0.204326,0.165779,0.133093,0.097473,0.067613,0.04451,0.02741,0.016099,0.009561,0.001873
113.077,0.334858,0.286111,0.243777,0.20464,0.166041,0.133327,0.097723,0.06796,0.044706,0.027608,0.016115,0.009584,0.001827
113.609,0.334999,0.286225,0.243858,0.20473,0.166116,0.133393,0.097794,0.068058,0.044763,0.027667,0.016121,0.00959,0.001815
117.106,0.335924,0.286972,0.244384,0.205214,0.166606,0.133825,0.098261,0.068692,0.045153,0.028069,0.016166,0.009641,0.001735
123.334,0.33757,0.288303,0.245321,0.206077,0.16748,0.134594,0.099091,0.069751,0.045913,0.028847,0.016298,0.009757,0.00162
123.5,0.337614,0.288338,0.245346,0.2061,0.167503,0.134615,0.099114,0.069778,0.045935,0.028869,0.016302,0.00976,0.001618
124.197,0.337798,0.288476,0.245451,0.206196,0.167601,0.134701,0.099207,0.069888,0.046025,0.028959,0.016322,0.009775,0.001608
124.906,0.337986,0.288617,0.245549,0.206295,0.1677,0.134788,0.099302,0.069999,0.046117,0.029052,0.016343,0.009791,0.001598
126.793,0.338485,0.288991,0.24581,0.206556,0.167965,0.13502,0.099555,0.070286,0.046368,0.029298,0.016404,0.009834,0.001576
127.934,0.338786,0.289217,0.245967,0.206714,0.168122,0.13516,0.099708,0.070454,0.046522,0.029446,0.016445,0.009862,0.001565
128.885,0.339038,0.289406,0.246099,0.206843,0.168253,0.135276,0.099837,0.070591,0.046651,0.029569,0.016481,0.009886,0.001558
129.98,0.339188,0.289623,0.24625,0.206992,0.168403,0.13541,0.099984,0.070746,0.046801,0.029709,0.016524,0.009914,0.001551
130.732,0.339291,0.289772,0.246354,0.207094,0.168507,0.135501,0.100086,0.070851,0.046905,0.029805,0.016556,0.009934,0.001547
132.619,0.33955,0.290146,0.246615,0.20735,0.168767,0.13573,0.100342,0.071108,0.047167,0.030039,0.016638,0.009987,0.001542
132.893,0.339587,0.2902,0.246653,0.207387,0.168804,0.135763,0.100379,0.071145,0.047205,0.030072,0.016651,0.009995,0.001541
135.395,0.33993,0.290696,0.246999,0.207726,0.169148,0.136063,0.10072,0.071474,0.047556,0.03037,0.016771,0.01007,0.001545
135.65,0.339965,0.290747,0.247034,0.207761,0.169184,0.136094,0.100755,0.071507,0.047592,0.030399,0.016783,0.010078,0.001546
